time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
1.20,OWN_CROSSING,INTR_CROSSING,-18253.5,0.0,-989.7,-989.7,84.48,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11010.3,11010.3,8.33,8.33
1.20,INTR_CROSSING,OWN_CROSSING,18253.5,-0.0,989.7,989.7,84.48,0.0,CLEAR,0,11010.3,11010.3,8.33,8.33,12000.0,12000.0,0.00,0.00
1.23,OWN_CROSSING,INTR_CROSSING,-18246.3,0.0,-989.4,-989.4,84.45,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11010.6,11010.6,8.33,8.33
1.23,INTR_CROSSING,OWN_CROSSING,18246.3,-0.0,989.4,989.4,84.45,0.0,CLEAR,0,11010.6,11010.6,8.33,8.33,12000.0,12000.0,0.00,0.00
1.27,OWN_CROSSING,INTR_CROSSING,-18239.1,0.0,-989.2,-989.2,84.41,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11010.8,11010.8,8.33,8.33
1.27,INTR_CROSSING,OWN_CROSSING,18239.1,-0.0,989.2,989.2,84.41,0.0,CLEAR,0,11010.8,11010.8,8.33,8.33,12000.0,12000.0,0.00,0.00
1.30,OWN_CROSSING,INTR_CROSSING,-18231.9,0.0,-988.9,-988.9,84.38,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11011.1,11011.1,8.33,8.33
1.30,INTR_CROSSING,OWN_CROSSING,18231.9,-0.0,988.9,988.9,84.38,0.0,CLEAR,0,11011.1,11011.1,8.33,8.33,12000.0,12000.0,0.00,0.00
1.33,OWN_CROSSING,INTR_CROSSING,-18224.7,0.0,-988.6,-988.6,84.35,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11011.4,11011.4,8.33,8.33
1.33,INTR_CROSSING,OWN_CROSSING,18224.7,-0.0,988.6,988.6,84.35,0.0,CLEAR,0,11011.4,11011.4,8.33,8.33,12000.0,12000.0,0.00,0.00
1.37,OWN_CROSSING,INTR_CROSSING,-18217.5,0.0,-988.3,-988.3,84.31,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11011.7,11011.7,8.33,8.33
1.37,INTR_CROSSING,OWN_CROSSING,18217.5,-0.0,988.3,988.3,84.31,0.0,CLEAR,0,11011.7,11011.7,8.33,8.33,12000.0,12000.0,0.00,0.00
1.40,OWN_CROSSING,INTR_CROSSING,-18210.3,0.0,-988.1,-988.1,84.28,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11011.9,11011.9,8.33,8.33
1.40,INTR_CROSSING,OWN_CROSSING,18210.3,-0.0,988.1,988.1,84.28,0.0,CLEAR,0,11011.9,11011.9,8.33,8.33,12000.0,12000.0,0.00,0.00
1.43,OWN_CROSSING,INTR_CROSSING,-18203.1,0.0,-987.8,-987.8,84.25,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11012.2,11012.2,8.33,8.33
1.43,INTR_CROSSING,OWN_CROSSING,18203.1,-0.0,987.8,987.8,84.25,0.0,CLEAR,0,11012.2,11012.2,8.33,8.33,12000.0,12000.0,0.00,0.00
1.47,OWN_CROSSING,INTR_CROSSING,-18195.9,0.0,-987.5,-987.5,84.21,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11012.5,11012.5,8.33,8.33
1.47,INTR_CROSSING,OWN_CROSSING,18195.9,-0.0,987.5,987.5,84.21,0.0,CLEAR,0,11012.5,11012.5,8.33,8.33,12000.0,12000.0,0.00,0.00
1.50,OWN_CROSSING,INTR_CROSSING,-18188.7,0.0,-987.2,-987.2,84.18,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11012.8,11012.8,8.33,8.33
1.50,INTR_CROSSING,OWN_CROSSING,18188.7,-0.0,987.2,987.2,84.18,0.0,CLEAR,0,11012.8,11012.8,8.33,8.33,12000.0,12000.0,0.00,0.00
1.53,OWN_CROSSING,INTR_CROSSING,-18181.5,0.0,-986.9,-986.9,84.15,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11013.1,11013.1,8.33,8.33
1.53,INTR_CROSSING,OWN_CROSSING,18181.5,-0.0,986.9,986.9,84.15,0.0,CLEAR,0,11013.1,11013.1,8.33,8.33,12000.0,12000.0,0.00,0.00
1.57,OWN_CROSSING,INTR_CROSSING,-18174.3,0.0,-986.7,-986.7,84.11,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11013.3,11013.3,8.33,8.33
1.57,INTR_CROSSING,OWN_CROSSING,18174.3,-0.0,986.7,986.7,84.11,0.0,CLEAR,0,11013.3,11013.3,8.33,8.33,12000.0,12000.0,0.00,0.00
1.60,OWN_CROSSING,INTR_CROSSING,-18167.1,0.0,-986.4,-986.4,84.08,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11013.6,11013.6,8.33,8.33
1.60,INTR_CROSSING,OWN_CROSSING,18167.1,-0.0,986.4,986.4,84.08,0.0,CLEAR,0,11013.6,11013.6,8.33,8.33,12000.0,12000.0,0.00,0.00
1.63,OWN_CROSSING,INTR_CROSSING,-18159.9,0.0,-986.1,-986.1,84.05,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11013.9,11013.9,8.33,8.33
1.63,INTR_CROSSING,OWN_CROSSING,18159.9,-0.0,986.1,986.1,84.05,0.0,CLEAR,0,11013.9,11013.9,8.33,8.33,12000.0,12000.0,0.00,0.00
1.67,OWN_CROSSING,INTR_CROSSING,-18152.7,0.0,-985.8,-985.8,84.01,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11014.2,11014.2,8.33,8.33
1.67,INTR_CROSSING,OWN_CROSSING,18152.7,-0.0,985.8,985.8,84.01,0.0,CLEAR,0,11014.2,11014.2,8.33,8.33,12000.0,12000.0,0.00,0.00
1.70,OWN_CROSSING,INTR_CROSSING,-18145.5,0.0,-985.6,-985.6,83.98,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11014.4,11014.4,8.33,8.33
1.70,INTR_CROSSING,OWN_CROSSING,18145.5,-0.0,985.6,985.6,83.98,0.0,CLEAR,0,11014.4,11014.4,8.33,8.33,12000.0,12000.0,0.00,0.00
1.73,OWN_CROSSING,INTR_CROSSING,-18138.3,0.0,-985.3,-985.3,83.95,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11014.7,11014.7,8.33,8.33
1.73,INTR_CROSSING,OWN_CROSSING,18138.3,-0.0,985.3,985.3,83.95,0.0,CLEAR,0,11014.7,11014.7,8.33,8.33,12000.0,12000.0,0.00,0.00
1.77,OWN_CROSSING,INTR_CROSSING,-18131.1,0.0,-985.0,-985.0,83.91,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11015.0,11015.0,8.33,8.33
1.77,INTR_CROSSING,OWN_CROSSING,18131.1,-0.0,985.0,985.0,83.91,0.0,CLEAR,0,11015.0,11015.0,8.33,8.33,12000.0,12000.0,0.00,0.00
1.80,OWN_CROSSING,INTR_CROSSING,-18123.9,0.0,-984.7,-984.7,83.88,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11015.3,11015.3,8.33,8.33
1.80,INTR_CROSSING,OWN_CROSSING,18123.9,-0.0,984.7,984.7,83.88,0.0,CLEAR,0,11015.3,11015.3,8.33,8.33,12000.0,12000.0,0.00,0.00
1.83,OWN_CROSSING,INTR_CROSSING,-18116.7,0.0,-984.4,-984.4,83.85,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11015.6,11015.6,8.33,8.33
1.83,INTR_CROSSING,OWN_CROSSING,18116.7,-0.0,984.4,984.4,83.85,0.0,CLEAR,0,11015.6,11015.6,8.33,8.33,12000.0,12000.0,0.00,0.00
1.87,OWN_CROSSING,INTR_CROSSING,-18109.5,0.0,-984.2,-984.2,83.81,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11015.8,11015.8,8.33,8.33
1.87,INTR_CROSSING,OWN_CROSSING,18109.5,-0.0,984.2,984.2,83.81,0.0,CLEAR,0,11015.8,11015.8,8.33,8.33,12000.0,12000.0,0.00,0.00
1.90,OWN_CROSSING,INTR_CROSSING,-18102.3,0.0,-983.9,-983.9,83.78,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11016.1,11016.1,8.33,8.33
1.90,INTR_CROSSING,OWN_CROSSING,18102.3,-0.0,983.9,983.9,83.78,0.0,CLEAR,0,11016.1,11016.1,8.33,8.33,12000.0,12000.0,0.00,0.00
1.93,OWN_CROSSING,INTR_CROSSING,-18095.1,0.0,-983.6,-983.6,83.75,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11016.4,11016.4,8.33,8.33
1.93,INTR_CROSSING,OWN_CROSSING,18095.1,-0.0,983.6,983.6,83.75,0.0,CLEAR,0,11016.4,11016.4,8.33,8.33,12000.0,12000.0,0.00,0.00
1.97,OWN_CROSSING,INTR_CROSSING,-18087.9,0.0,-983.3,-983.3,83.71,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11016.7,11016.7,8.33,8.33
1.97,INTR_CROSSING,OWN_CROSSING,18087.9,-0.0,983.3,983.3,83.71,0.0,CLEAR,0,11016.7,11016.7,8.33,8.33,12000.0,12000.0,0.00,0.00
2.00,OWN_CROSSING,INTR_CROSSING,-18080.7,0.0,-983.1,-983.1,83.68,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11016.9,11016.9,8.33,8.33
2.00,INTR_CROSSING,OWN_CROSSING,18080.7,-0.0,983.1,983.1,83.68,0.0,CLEAR,0,11016.9,11016.9,8.33,8.33,12000.0,12000.0,0.00,0.00
2.03,OWN_CROSSING,INTR_CROSSING,-18073.5,0.0,-982.8,-982.8,83.65,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11017.2,11017.2,8.33,8.33
2.03,INTR_CROSSING,OWN_CROSSING,18073.5,-0.0,982.8,982.8,83.65,0.0,CLEAR,0,11017.2,11017.2,8.33,8.33,12000.0,12000.0,0.00,0.00
2.07,OWN_CROSSING,INTR_CROSSING,-18066.3,0.0,-982.5,-982.5,83.61,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11017.5,11017.5,8.33,8.33
2.07,INTR_CROSSING,OWN_CROSSING,18066.3,-0.0,982.5,982.5,83.61,0.0,CLEAR,0,11017.5,11017.5,8.33,8.33,12000.0,12000.0,0.00,0.00
2.10,OWN_CROSSING,INTR_CROSSING,-18059.1,0.0,-982.2,-982.2,83.58,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11017.8,11017.8,8.33,8.33
2.10,INTR_CROSSING,OWN_CROSSING,18059.1,-0.0,982.2,982.2,83.58,0.0,CLEAR,0,11017.8,11017.8,8.33,8.33,12000.0,12000.0,0.00,0.00
2.13,OWN_CROSSING,INTR_CROSSING,-18051.9,0.0,-981.9,-981.9,83.55,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11018.1,11018.1,8.33,8.33
2.13,INTR_CROSSING,OWN_CROSSING,18051.9,-0.0,981.9,981.9,83.55,0.0,CLEAR,0,11018.1,11018.1,8.33,8.33,12000.0,12000.0,0.00,0.00
2.17,OWN_CROSSING,INTR_CROSSING,-18044.7,0.0,-981.7,-981.7,83.51,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11018.3,11018.3,8.33,8.33
2.17,INTR_CROSSING,OWN_CROSSING,18044.7,-0.0,981.7,981.7,83.51,0.0,CLEAR,0,11018.3,11018.3,8.33,8.33,12000.0,12000.0,0.00,0.00
2.20,OWN_CROSSING,INTR_CROSSING,-18037.5,0.0,-981.4,-981.4,83.48,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11018.6,11018.6,8.33,8.33
2.20,INTR_CROSSING,OWN_CROSSING,18037.5,-0.0,981.4,981.4,83.48,0.0,CLEAR,0,11018.6,11018.6,8.33,8.33,12000.0,12000.0,0.00,0.00
2.23,OWN_CROSSING,INTR_CROSSING,-18030.2,0.0,-981.1,-981.1,83.45,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11018.9,11018.9,8.33,8.33
2.23,INTR_CROSSING,OWN_CROSSING,18030.2,-0.0,981.1,981.1,83.45,0.0,CLEAR,0,11018.9,11018.9,8.33,8.33,12000.0,12000.0,0.00,0.00
2.27,OWN_CROSSING,INTR_CROSSING,-18023.0,0.0,-980.8,-980.8,83.41,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11019.2,11019.2,8.33,8.33
2.27,INTR_CROSSING,OWN_CROSSING,18023.0,-0.0,980.8,980.8,83.41,0.0,CLEAR,0,11019.2,11019.2,8.33,8.33,12000.0,12000.0,0.00,0.00
