time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
1.47,OWN_NOTCAS,INTR_NOTCAS,0.0,12655.3,487.5,487.5,61.50,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15487.5,15487.5,-8.33,-8.33
1.47,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12655.3,-487.5,-487.5,61.50,0.0,CLEAR,0,15487.5,15487.5,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.50,OWN_NOTCAS,INTR_NOTCAS,0.0,12648.5,487.2,487.2,61.47,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15487.2,15487.2,-8.33,-8.33
1.50,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12648.5,-487.2,-487.2,61.47,0.0,CLEAR,0,15487.2,15487.2,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.53,OWN_NOTCAS,INTR_NOTCAS,0.0,12641.6,486.9,486.9,61.43,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15486.9,15486.9,-8.33,-8.33
1.53,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12641.6,-486.9,-486.9,61.43,0.0,CLEAR,0,15486.9,15486.9,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.57,OWN_NOTCAS,INTR_NOTCAS,0.0,12634.8,486.7,486.7,61.40,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15486.7,15486.7,-8.33,-8.33
1.57,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12634.8,-486.7,-486.7,61.40,0.0,CLEAR,0,15486.7,15486.7,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.60,OWN_NOTCAS,INTR_NOTCAS,0.0,12627.9,486.4,486.4,61.37,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15486.4,15486.4,-8.33,-8.33
1.60,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12627.9,-486.4,-486.4,61.37,0.0,CLEAR,0,15486.4,15486.4,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.63,OWN_NOTCAS,INTR_NOTCAS,0.0,12621.0,486.1,486.1,61.33,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15486.1,15486.1,-8.33,-8.33
1.63,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12621.0,-486.1,-486.1,61.33,0.0,CLEAR,0,15486.1,15486.1,-8.33,-8.33,15000.0,15000.0,0.00,0.00
