time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
1.00,INTR_BADVS,OWN_BADVS,-9148.4,-15845.4,-982.5,-982.5,84.68,0.0,CLEAR,0,15982.5,15982.5,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.03,OWN_BADVS,INTR_BADVS,9144.8,15839.2,982.0,982.0,84.65,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15982.0,15982.0,-16.89,-25.00
1.03,INTR_BADVS,OWN_BADVS,-9144.8,-15839.2,-982.0,-982.0,84.65,0.0,CLEAR,0,15982.0,15982.0,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.07,OWN_BADVS,INTR_BADVS,9141.2,15833.0,981.4,981.4,84.61,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15981.4,15981.4,-16.89,-25.00
1.07,INTR_BADVS,OWN_BADVS,-9141.2,-15833.0,-981.4,-981.4,84.61,0.0,CLEAR,0,15981.4,15981.4,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.10,OWN_BADVS,INTR_BADVS,9137.6,15826.7,980.9,980.9,84.58,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15980.9,15980.9,-16.89,-25.00
1.10,INTR_BADVS,OWN_BADVS,-9137.6,-15826.7,-980.9,-980.9,84.58,0.0,CLEAR,0,15980.9,15980.9,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.13,OWN_BADVS,INTR_BADVS,9134.0,15820.5,980.3,980.3,84.55,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15980.3,15980.3,-16.89,-25.00
1.13,INTR_BADVS,OWN_BADVS,-9134.0,-15820.5,-980.3,-980.3,84.55,0.0,CLEAR,0,15980.3,15980.3,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.17,OWN_BADVS,INTR_BADVS,9130.4,15814.2,979.7,979.7,84.51,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15979.7,15979.7,-16.89,-25.00
1.17,INTR_BADVS,OWN_BADVS,-9130.4,-15814.2,-979.7,-979.7,84.51,0.0,CLEAR,0,15979.7,15979.7,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.20,OWN_BADVS,INTR_BADVS,9126.8,15808.0,979.2,979.2,84.48,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15979.2,15979.2,-16.89,-25.00
